,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2022-07-19,60288,19,6788,371,97,163,67726
2022-07-20,64552,12,6849,430,94,172,72109
2022-07-21,74563,17,6600,499,105,188,81972
2022-07-22,91453,12,6026,486,144,181,98302
2022-07-23,119435,11,3386,661,179,260,123932
2022-07-24,121322,10,2088,850,184,256,124710
2022-07-25,84309,15,6126,307,140,162,91059
2022-07-26,67494,15,7032,364,50,173,75128
2022-07-27,67721,15,6926,410,87,171,75330
2022-07-28,82525,17,6594,491,124,194,89945
2022-07-29,121411,17,6310,448,206,182,128574
2022-07-30,143222,12,3488,705,127,285,147839
2022-07-31,128034,11,2149,913,157,233,131497
2022-08-01,89998,16,5853,476,113,226,96682
2022-08-02,67701,14,6215,354,85,214,74583
2022-08-03,72288,15,6308,376,94,228,79309
2022-08-04,85761,20,6375,344,136,207,92843
2022-08-05,102948,19,4588,331,230,227,108343
2022-08-06,120114,13,3257,611,134,332,124461
2022-08-07,113088,12,1522,713,93,287,115715
2022-08-08,86564,16,6428,355,111,179,93653
2022-08-09,70272,16,6308,360,82,236,77274
2022-08-10,75167,13,6134,377,90,225,82006
2022-08-11,81557,19,6373,431,169,233,88782
2022-08-12,104487,22,6201,361,154,171,111396
2022-08-13,122639,8,3133,465,166,294,126705
2022-08-14,115255,12,1320,636,365,246,117834
2022-08-15,107644,10,1873,380,189,221,110317
2022-08-16,76016,15,6774,387,162,180,83534
2022-08-17,76321,9,5475,383,337,167,82692
2022-08-18,83379,18,5698,409,221,204,89929
2022-08-19,104881,18,5411,427,159,155,111051
2022-08-20,114365,15,3336,521,416,303,118956
2022-08-21,110700,16,1707,700,355,245,113723
2022-08-22,82304,18,5412,434,155,186,88509
2022-08-23,66732,19,6506,393,132,204,73986
2022-08-24,65857,16,6380,376,170,187,72986
2022-08-25,85088,15,6224,409,209,214,92159
2022-08-26,95863,19,5840,458,271,188,102639
2022-08-27,116364,17,3180,638,271,226,120696
2022-08-28,108695,14,1783,649,113,250,111504
2022-08-29,83179,14,5743,420,94,169,89619
2022-08-30,69482,14,6804,301,138,200,76939
2022-08-31,30180,14,6911,364,23,73,37565
2022-09-01,65242,20,6690,442,45,165,72604
2022-09-02,74003,15,6043,459,135,150,80805
2022-09-03,88628,14,3850,668,88,266,93514
2022-09-04,94631,12,2780,806,74,266,98569
2022-09-05,55044,16,6362,397,57,146,62022
2022-09-06,49737,18,6633,392,86,149,57015
2022-09-07,48434,17,6980,401,121,151,56104
2022-09-08,62510,14,6860,531,35,146,70096
2022-09-09,70226,16,6485,463,49,148,77387
2022-09-10,73811,12,4388,665,72,210,79158
2022-09-11,81283,14,1948,781,72,217,84315
2022-09-12,49865,16,6630,426,60,149,57146
2022-09-13,41852,16,6701,390,83,131,49173
2022-09-14,46745,19,6513,417,91,118,53903
2022-09-15,50446,14,6905,432,33,166,57996
2022-09-16,60177,15,5737,517,43,113,66602
2022-09-17,58663,10,4153,696,10,216,63748
2022-09-18,67384,16,2532,659,72,169,70832
2022-09-19,43474,17,7230,418,45,116,51300
2022-09-20,39717,13,6901,390,52,117,47190
2022-09-21,40674,11,7076,428,38,123,48350
2022-09-22,44744,13,6971,480,68,133,52409
2022-09-23,55734,15,6208,532,70,161,62720
2022-09-24,65022,10,4283,651,70,176,70212
2022-09-25,66519,14,2717,729,14,206,70199
2022-09-26,39650,17,6798,454,36,107,47062
2022-09-27,32267,14,6179,374,28,129,38991
2022-09-28,34083,13,7102,448,35,122,41803
2022-09-29,37576,16,6847,439,25,126,45029
2022-09-30,49056,18,6324,477,33,117,56025
2022-10-01,47824,5,4079,566,39,197,52710
2022-10-02,55690,9,2033,686,58,175,58651
2022-10-03,39446,14,6432,395,49,74,46410
2022-10-04,30209,17,6326,338,31,111,37032
2022-10-05,29443,14,7076,430,31,92,37086
2022-10-06,33164,12,7012,427,43,113,40771
2022-10-07,40093,13,6706,431,51,95,47389
2022-10-08,43929,6,4577,606,52,144,49314
2022-10-09,50140,10,2104,602,41,133,53030
2022-10-10,33778,14,6962,329,30,99,41212
2022-10-11,27795,19,7477,328,45,101,35765
2022-10-12,27882,18,6920,382,30,66,35298
2022-10-13,31243,15,7128,398,30,83,38897
2022-10-14,39782,15,6546,406,27,96,46872
2022-10-15,42333,19,4310,547,31,139,47379
2022-10-16,53339,12,2266,580,23,94,56314
2022-10-17,32996,17,6200,336,20,67,39636
2022-10-18,26545,14,7193,350,26,103,34231
2022-10-19,27220,15,8041,361,25,66,35728
2022-10-20,30180,14,6911,364,23,73,37565
2022-10-21,39172,17,6464,410,20,66,46149
2022-10-22,39299,11,3960,562,18,133,43983
2022-10-23,46513,12,2930,563,18,106,50142
2022-10-24,30183,16,7510,329,15,68,38121
2022-10-25,27236,17,7036,290,15,86,34680
2022-10-26,34820,17,7297,399,19,83,42635
2022-10-27,35594,14,7312,350,25,82,43377
2022-10-28,50648,15,6840,363,27,56,57949
2022-10-29,60413,8,4032,549,24,116,65142
2022-10-30,49000,10,2401,493,28,81,52013
2022-10-31,51729,13,3892,273,34,38,55979
2022-11-01,61307,12,2480,294,38,25,64156
2022-11-02,42745,15,6882,327,24,25,50018
2022-11-03,31754,18,6968,317,29,38,39124
2022-11-04,36366,15,6619,295,11,16,43322
