,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2022-08-25,22561,22,1817,131,9,33,24573
2022-08-26,25010,28,2095,153,12,28,27326
2022-08-27,25362,21,626,187,10,19,26225
2022-08-28,23446,20,670,163,10,12,24321
2022-08-29,21728,24,2757,108,10,25,24652
2022-08-30,21150,22,2556,121,13,12,23874
2022-08-31,17978,17,2282,130,6,5,20418
2022-09-01,21892,20,2294,124,4,16,24350
2022-09-02,23540,26,2107,147,12,32,25864
2022-09-03,26613,21,956,184,4,21,27799
2022-09-04,20384,18,688,153,12,18,21273
2022-09-05,20352,24,3409,131,14,14,23944
2022-09-06,19284,17,2434,131,10,34,21910
2022-09-07,19571,17,2694,149,6,25,22462
2022-09-08,22827,23,2175,162,5,30,25222
2022-09-09,23317,19,2026,156,8,15,25541
2022-09-10,24111,12,1145,162,11,21,25462
2022-09-11,21877,21,627,172,12,17,22726
2022-09-12,20073,15,2979,155,13,14,23249
2022-09-13,17829,24,2509,155,11,28,20556
2022-09-14,17108,16,2295,169,3,12,19603
2022-09-15,21884,24,2548,162,3,15,24636
2022-09-16,21413,16,1838,168,4,12,23451
2022-09-17,24688,27,1114,183,0,24,26036
2022-09-18,19205,19,827,163,20,15,20249
2022-09-19,20199,20,3800,138,13,15,24185
2022-09-20,18801,16,2652,152,8,13,21642
2022-09-21,18992,25,2563,137,1,26,21744
2022-09-22,19076,19,2231,168,8,14,21516
2022-09-23,22320,24,1993,183,5,16,24541
2022-09-24,25670,17,1021,237,5,5,26955
2022-09-25,20602,20,856,178,2,13,21671
2022-09-26,19322,13,3141,339,9,32,22856
2022-09-27,17712,25,2653,141,2,9,20542
2022-09-28,18279,26,2635,152,6,7,21105
2022-09-29,19061,22,2434,167,1,23,21708
2022-09-30,23144,15,1996,198,6,10,25369
2022-10-01,22511,24,937,214,1,17,23704
2022-10-02,20962,14,563,153,17,9,21718
2022-10-03,21290,25,3353,119,6,5,24798
2022-10-04,18312,22,2523,122,9,30,21018
2022-10-05,17190,24,2568,148,6,9,19945
2022-10-06,17840,17,2346,153,9,9,20374
2022-10-07,22093,21,2409,211,19,30,24783
2022-10-08,23843,24,1083,252,7,14,25223
2022-10-09,19208,25,758,157,4,9,20161
2022-10-10,17854,18,3194,125,12,12,21215
2022-10-11,17486,15,2680,117,7,26,20331
2022-10-12,17783,23,2603,140,4,8,20561
2022-10-13,18609,15,2490,141,10,7,21272
2022-10-14,20821,23,2300,206,11,8,23369
2022-10-15,24876,17,1121,211,3,36,26264
2022-10-16,20005,24,781,163,10,7,20990
2022-10-17,18542,21,3206,105,10,6,21890
2022-10-18,17857,20,2780,111,6,7,20781
2022-10-19,17690,20,2901,120,5,6,20742
2022-10-20,17978,17,2282,130,6,5,20418
2022-10-21,20131,24,2192,168,2,7,22524
2022-10-22,22291,11,1032,263,1,13,23611
2022-10-23,19362,16,1019,134,6,26,20563
2022-10-24,18307,16,3652,100,4,9,22088
2022-10-25,16892,24,2599,86,6,26,19633
2022-10-26,16718,18,2363,106,6,5,19216
2022-10-27,19182,22,2464,127,4,21,21820
2022-10-28,24887,20,2178,149,3,11,27248
2022-10-29,28225,24,1090,194,6,11,29550
2022-10-30,23499,16,865,110,6,4,24500
2022-10-31,25139,14,1625,85,1,19,26883
2022-11-01,25944,23,944,86,4,4,27005
2022-11-02,20208,27,3494,89,4,5,23827
2022-11-03,18846,17,2339,117,4,6,21329
2022-11-04,19699,32,2003,118,0,6,21858
