,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2022-08-14,23773,13,470,187,11,22,24476
2022-08-15,25907,12,916,139,11,21,27006
2022-08-16,24665,6,2200,126,8,25,27030
2022-08-17,22743,19,2064,108,7,31,24972
2022-08-18,21263,17,2464,116,10,20,23890
2022-08-19,23157,14,2353,132,15,20,25691
2022-08-20,22280,21,1166,158,12,22,23659
2022-08-21,22288,19,543,161,8,45,23064
2022-08-22,22213,20,2233,138,8,22,24634
2022-08-23,19261,24,2242,136,12,19,21694
2022-08-24,18820,14,2411,120,5,18,21388
2022-08-25,21505,23,2191,133,9,41,23902
2022-08-26,22503,31,2961,135,10,38,25678
2022-08-27,22798,21,991,168,6,21,24005
2022-08-28,21303,15,556,188,9,18,22089
2022-08-29,19417,24,2163,127,5,33,21769
2022-08-30,18661,22,2323,125,7,18,21156
2022-08-31,19092,18,2834,119,12,11,22086
2022-09-01,21749,9,2484,118,12,21,24393
2022-09-02,23708,22,2683,110,10,43,26576
2022-09-03,25096,20,1177,172,4,33,26502
2022-09-04,21985,14,625,207,9,24,22864
2022-09-05,18678,23,2259,133,8,25,21126
2022-09-06,18868,15,2141,141,14,40,21219
2022-09-07,17524,16,2538,143,11,34,20266
2022-09-08,21564,17,2474,153,10,37,24255
2022-09-09,21049,13,2529,143,12,25,23771
2022-09-10,23065,16,1327,139,9,22,24578
2022-09-11,22228,18,585,208,5,21,23065
2022-09-12,19444,12,2092,169,6,20,21743
2022-09-13,17056,14,2447,159,10,35,19721
2022-09-14,17352,14,2352,146,9,20,19893
2022-09-15,20498,19,3072,161,9,20,23779
2022-09-16,21947,14,2718,174,9,23,24885
2022-09-17,23446,19,1360,161,1,24,25011
2022-09-18,20589,18,663,197,9,20,21496
2022-09-19,19842,19,2339,179,4,21,22404
2022-09-20,18556,14,2621,160,9,19,21379
2022-09-21,18124,17,2511,133,0,31,20816
2022-09-22,19518,17,2207,146,16,18,21922
2022-09-23,21026,21,2952,156,10,22,24187
2022-09-24,24139,16,1464,164,4,7,25794
2022-09-25,20542,11,548,256,1,20,21378
2022-09-26,19519,14,2456,173,11,39,22212
2022-09-27,17315,19,2830,144,3,13,20324
2022-09-28,18429,21,2704,142,9,15,21320
2022-09-29,19431,20,2948,137,1,25,22562
2022-09-30,22711,13,3417,142,2,19,26304
2022-10-01,22189,22,1473,180,5,19,23888
2022-10-02,22308,12,646,223,3,17,23209
2022-10-03,18424,15,2288,133,2,13,20875
2022-10-04,17623,19,2611,118,4,32,20407
2022-10-05,17867,22,2685,124,7,13,20718
2022-10-06,18500,15,3139,128,7,13,21802
2022-10-07,20977,23,3311,148,6,40,24505
2022-10-08,23958,16,1718,187,8,18,25905
2022-10-09,22345,19,853,225,11,17,23470
2022-10-10,17772,15,2558,158,13,16,20532
2022-10-11,17437,15,2704,126,6,32,20320
2022-10-12,18201,20,2863,122,6,16,21228
2022-10-13,19641,12,3607,136,8,12,23416
2022-10-14,22360,18,3002,141,5,15,25541
2022-10-15,23543,15,1553,196,5,41,25353
2022-10-16,22583,23,624,212,4,13,23459
2022-10-17,18367,19,2645,155,3,13,21202
2022-10-18,16679,16,2519,116,3,10,19343
2022-10-19,17611,15,2469,106,9,15,20225
2022-10-20,19092,18,2834,119,12,11,22086
2022-10-21,20611,19,3306,143,4,15,24098
2022-10-22,21907,7,1276,184,1,15,23390
2022-10-23,21384,12,619,252,6,34,22307
2022-10-24,18366,17,2469,128,3,13,20996
2022-10-25,18774,16,2312,110,3,31,21246
2022-10-26,19050,18,2343,98,5,12,21526
2022-10-27,19260,16,2683,111,3,30,22103
2022-10-28,26624,22,3535,126,4,16,30327
2022-10-29,25299,22,1562,167,5,12,27067
2022-10-30,24144,8,533,133,2,9,24829
2022-10-31,23409,18,1419,117,3,29,24995
2022-11-01,26768,23,1063,93,3,8,27958
2022-11-02,20210,22,2304,88,6,13,22643
2022-11-03,18888,13,2459,88,6,10,21464
2022-11-04,20030,27,3011,93,1,13,23175
